num,sgId,psName,sdName,wiwName,emdName,placeName,addr,floor
86,20260603,양재1동제9투,서울특별시,서초구,양재1동,"우솔초등학교(1층,로비)",서울특별시 서초구 양재대로2길 74 (우면동),1층
87,20260603,양재1동제10투,서울특별시,서초구,양재1동,"호반써밋서초파크뷰 아파트 주민공동시설(1층,GX실)","서울특별시 서초구 양재대로2길 11 (우면동, 엘에이치서초5단지)",1층
88,20260603,양재2동제1투,서울특별시,서초구,양재2동,"양재2동 주민센터(4층,강당)",서울특별시 서초구 강남대로12길 44 (양재동),3층이상
89,20260603,양재2동제2투,서울특별시,서초구,양재2동,"서초우체국(1층,공중실)",서울특별시 서초구 동산로 19 (양재동),1층
90,20260603,양재2동제3투,서울특별시,서초구,양재2동,"강남농협[구.영동농협](3층,강당)",서울특별시 서초구 동산로6길 3 (양재동),3층이상
91,20260603,양재2동제4투,서울특별시,서초구,양재2동,"언남중학교(1층,음악실)",서울특별시 서초구 동산로 55 (양재동),1층
92,20260603,양재2동제5투,서울특별시,서초구,양재2동,"언남고등학교 (2층, 1-5반)",서울특별시 서초구 동산로13길 35 (양재동),2층
93,20260603,내곡동제1투,서울특별시,서초구,내곡동,"내곡느티나무쉼터 (1층, 로비)",서울특별시 서초구 염곡말길 9 (염곡동),1층
94,20260603,내곡동제2투,서울특별시,서초구,내곡동,"언남초등학교 (1층, 본관로비 <가>)",서울특별시 서초구 헌릉로8길 42 (내곡동),1층
95,20260603,내곡동제3투,서울특별시,서초구,내곡동,"언남초등학교 (1층, 본관로비 <나>)",서울특별시 서초구 헌릉로8길 42 (내곡동),1층
96,20260603,내곡동제4투,서울특별시,서초구,내곡동,"내곡열린문화센터 (내곡동주민센터 4층, 대강당)",서울특별시 서초구 청계산로15길 77 (신원동),3층이상
1,20260603,풍납1동제1투,서울특별시,송파구,풍납1동,"풍납1동주민센터(지하1층, 다목적방)",서울특별시 송파구 천호대로152길 7 (풍납동),지하
2,20260603,풍납1동제2투,서울특별시,송파구,풍납1동,"서울풍납초등학교(1층, 한울채)",서울특별시 송파구 풍성로 43 (풍납동),1층
3,20260603,풍납1동제3투,서울특별시,송파구,풍납1동,"솔바람복지센터(1층, 해마루실)",서울특별시 송파구 풍성로5길 16 (풍납동),1층
4,20260603,풍납2동제1투,서울특별시,송파구,풍납2동,"풍납종합사회복지관(지하1층, 강당)",서울특별시 송파구 강동대로3길 5 (풍납동),지하
5,20260603,풍납2동제2투,서울특별시,송파구,풍납2동,"풍납2동주민센터(지하1층, 다목적실)",서울특별시 송파구 토성로 52 (풍납동),지하
6,20260603,풍납2동제3투,서울특별시,송파구,풍납2동,"영파여자고등학교(1층, 보건교육실)",서울특별시 송파구 올림픽로 565 (풍납동),1층
7,20260603,풍납2동제4투,서울특별시,송파구,풍납2동,"토성초등학교(2층, 체육관)",서울특별시 송파구 풍성로20길 44 (풍납동),2층
8,20260603,풍납2동제5투,서울특별시,송파구,풍납2동,"풍납2동자치회관(1층, 프로그램실)",서울특별시 송파구 풍성로 28 (풍납동),1층
9,20260603,풍납2동제6투,서울특별시,송파구,풍납2동,"토성초등학교(2층, 체육관)",서울특별시 송파구 풍성로20길 44 (풍납동),2층
10,20260603,거여1동제1투,서울특별시,송파구,거여1동,"거여1동주민센터(1층, 민원실)",서울특별시 송파구 오금로53길 32 (거여동),1층
11,20260603,거여1동제2투,서울특별시,송파구,거여1동,"서울영풍초등학교(1층, 꿈빛터)",서울특별시 송파구 오금로57길 15 (거여동),1층
12,20260603,거여1동제3투,서울특별시,송파구,거여1동,"서울인공지능고등학교(1층, 회의실 및 학부모회 회의실)",서울특별시 송파구 양산로 21 (거여동),1층
13,20260603,거여2동제1투,서울특별시,송파구,거여2동,"거여2동주민센터(3층, 강당)",서울특별시 송파구 거마로2길 19 (거여동),3층이상
14,20260603,거여2동제2투,서울특별시,송파구,거여2동,"신아원(1층, 소망관 작업A실)",서울특별시 송파구 양산로8길 17 (거여동),1층
15,20260603,거여2동제3투,서울특별시,송파구,거여2동,"거여2단지아파트 관리사무소(1층, 회의실)",서울특별시 송파구 양산로8길 24 (거여동),1층
16,20260603,거여2동제4투,서울특별시,송파구,거여2동,"거원초등학교(본관 1층, 연수실)",서울특별시 송파구 양산로2길 26 (거여동),1층
17,20260603,거여2동제5투,서울특별시,송파구,거여2동,"송파시그니처롯데캐슬아파트 캐슬리안센터(지하2층, 프로그램1,2실)","서울특별시 송파구 거마로 56 (거여동, 송파시그니처롯데캐슬)",지하
18,20260603,마천1동제1투,서울특별시,송파구,마천1동,"마천1동주민센터(지하1층, 탁구장)",서울특별시 송파구 마천로 303 (마천동),지하
19,20260603,마천1동제2투,서울특별시,송파구,마천1동,"마천초등학교(서관1층, 연수실)",서울특별시 송파구 마천로61다길 24 (마천동),1층
20,20260603,마천1동제3투,서울특별시,송파구,마천1동,"마천청소년센터(1층, 드림스타트)",서울특별시 송파구 성내천로 319 (마천동),1층
21,20260603,마천1동제4투,서울특별시,송파구,마천1동,"마천초등학교(본관1층, 연계형 아침돌봄교실)",서울특별시 송파구 마천로61다길 24 (마천동),1층
22,20260603,마천1동제5투,서울특별시,송파구,마천1동,송파파크데일 2단지아파트 경로당(1층),서울특별시 송파구 성내천로47길 38 (마천동),1층
23,20260603,마천2동제1투,서울특별시,송파구,마천2동,"마천2동주민센터(2층, 강의실)",서울특별시 송파구 마천로 287 (마천동),2층
24,20260603,마천2동제2투,서울특별시,송파구,마천2동,"서울남천초등학교(1층, 신관 무용실)",서울특별시 송파구 성내천로 207 (마천동),1층
25,20260603,마천2동제3투,서울특별시,송파구,마천2동,"송파구 평생학습원(2층, 강의실)",서울특별시 송파구 마천로35길 12 (마천동),2층
26,20260603,마천2동제4투,서울특별시,송파구,마천2동,"서울남천초등학교(서관1층, VR스포츠실)",서울특별시 송파구 성내천로 207 (마천동),1층
27,20260603,방이1동제1투,서울특별시,송파구,방이1동,"방이1동주민센터(2층, 행복누리방)",서울특별시 송파구 위례성대로16길 22 (방이동),2층
28,20260603,방이1동제2투,서울특별시,송파구,방이1동,"방이초등학교(2층, 오름교육관)",서울특별시 송파구 위례성대로10길 4 (방이동),2층
29,20260603,방이1동제3투,서울특별시,송파구,방이1동,"방산중학교(1층, 꿈누리관)",서울특별시 송파구 오금로29길 31 (방이동),1층
30,20260603,방이2동제1투,서울특별시,송파구,방이2동,"방이2동주민센터(2층, 회의실)","서울특별시 송파구 올림픽로34길 5-13 (잠실벨솔레, 방이동)",2층
31,20260603,방이2동제2투,서울특별시,송파구,방이2동,"방이중학교(후관1층, 다목적실)",서울특별시 송파구 오금로11길 64 (방이동),1층
32,20260603,방이2동제3투,서울특별시,송파구,방이2동,"방이중학교(후관1층, 탁구실)",서울특별시 송파구 오금로11길 64 (방이동),1층
33,20260603,방이2동제4투,서울특별시,송파구,방이2동,"방이경로당(1층, 할머니방)",서울특별시 송파구 가락로39길 11 (방이동),1층
34,20260603,방이2동제5투,서울특별시,송파구,방이2동,"서울중앙새마을금고(1층, 방이지점)",서울특별시 송파구 백제고분로 463 (방이동),1층
35,20260603,방이2동제6투,서울특별시,송파구,방이2동,"방이중학교(후관1층, 동아리실)",서울특별시 송파구 오금로11길 64 (방이동),1층
36,20260603,오륜동제1투,서울특별시,송파구,오륜동,"오륜동주민센터(2층, 다목적실)",서울특별시 송파구 양재대로 1232 (방이동) ,2층
37,20260603,오륜동제2투,서울특별시,송파구,오륜동,"오륜초등학교(1층, 한울관)",서울특별시 송파구 양재대로 1196 (방이동),1층
38,20260603,오륜동제3투,서울특별시,송파구,오륜동,"오륜초등학교(1층, 한울관)",서울특별시 송파구 양재대로 1196 (방이동),1층
39,20260603,오륜동제4투,서울특별시,송파구,오륜동,"세륜초등학교(1층, 세륜관)",서울특별시 송파구 양재대로 1264 (방이동),1층
40,20260603,오금동제1투,서울특별시,송파구,오금동,"오금동주민센터(2층, 주민사랑방)",서울특별시 송파구 중대로25길 5 (오금동),2층
41,20260603,오금동제2투,서울특별시,송파구,오금동,"오금초등학교(1층, 돌봄2반 교실)",서울특별시 송파구 위례성대로22길 11 (오금동),1층
42,20260603,오금동제3투,서울특별시,송파구,오금동,"세륜중학교(1층, 가사실)",서울특별시 송파구 양재대로72길 41 (오금동),1층
43,20260603,오금동제4투,서울특별시,송파구,오금동,"거여초등학교(1층, 현관로비)",서울특별시 송파구 마천로25길 18 (오금동),1층
44,20260603,오금동제5투,서울특별시,송파구,오금동,"오주중학교 꿈누리관(1층, 제2음악실)",서울특별시 송파구 동남로 281 (오금동),1층
45,20260603,오금동제6투,서울특별시,송파구,오금동,"개롱초등학교(1층, 체육관)",서울특별시 송파구 문정로 211 (오금동),1층
46,20260603,오금동제7투,서울특별시,송파구,오금동,"개롱초등학교(1층, 체육관)",서울특별시 송파구 문정로 211 (오금동),1층
47,20260603,오금동제8투,서울특별시,송파구,오금동,"송파레미니스1단지아파트(1층, 경로당)","서울특별시 송파구 성내천로 6 (오금동, 송파레미니스)",1층
48,20260603,송파1동제1투,서울특별시,송파구,송파1동,"송파1동주민센터(3층, 다목적회의실)",서울특별시 송파구 백제고분로 392 (송파동),3층이상
49,20260603,송파1동제2투,서울특별시,송파구,송파1동,"송파여성문화회관(1층, 종합회의실)",서울특별시 송파구 백제고분로42길 5 (송파동),1층
50,20260603,송파1동제3투,서울특별시,송파구,송파1동,"송파초등학교(1층, 보건교육실)",서울특별시 송파구 백제고분로 400 (송파동),1층
51,20260603,송파1동제4투,서울특별시,송파구,송파1동,"송파초등학교(1층, 과학2실)",서울특별시 송파구 백제고분로 400 (송파동),1층
52,20260603,송파1동제5투,서울특별시,송파구,송파1동,"송파초등학교(1층, 직원식당)",서울특별시 송파구 백제고분로 400 (송파동),1층
53,20260603,송파2동제1투,서울특별시,송파구,송파2동,"송파2동주민센터(지하1층, 헬스장)",서울특별시 송파구 송이로 32 (송파동),지하
54,20260603,송파2동제2투,서울특별시,송파구,송파2동,"중대초등학교(1층, 로비)",서울특별시 송파구 송파대로36길 8 (송파동),1층
55,20260603,송파2동제3투,서울특별시,송파구,송파2동,"가락중학교(1층, 탁구실)",서울특별시 송파구 송이로 45 (송파동),1층
56,20260603,송파2동제4투,서울특별시,송파구,송파2동,"송파삼성래미안아파트(1층, 경로당)","서울특별시 송파구 오금로32길 14 (송파동, 송파삼성래미안아파트)",1층
57,20260603,석촌동제1투,서울특별시,송파구,석촌동,"석촌동주민센터(3층, 주민사랑방)",서울특별시 송파구 백제고분로37길 16 (석촌동),3층이상
58,20260603,석촌동제2투,서울특별시,송파구,석촌동,"석촌초등학교(1층, 체육관 멀티미디어실 앞 복도)",서울특별시 송파구 가락로11길 26 (석촌동),1층
59,20260603,석촌동제3투,서울특별시,송파구,석촌동,"석촌초등학교(1층, 체육관 Performance Zone교실)",서울특별시 송파구 가락로11길 26 (석촌동),1층
60,20260603,석촌동제4투,서울특별시,송파구,석촌동,"돌마리경로당(1층, 할아버지방)",서울특별시 송파구 가락로7길 4 (석촌동),1층
61,20260603,석촌동제5투,서울특별시,송파구,석촌동,"석촌초등학교(1층, 체육관 English Class 교실)",서울특별시 송파구 가락로11길 26 (석촌동),1층
62,20260603,석촌동제6투,서울특별시,송파구,석촌동,"석촌경로당(1층, 할아버지방)",서울특별시 송파구 백제고분로40길 13-16 (석촌동),1층
63,20260603,석촌동제7투,서울특별시,송파구,석촌동,"석촌동주민센터(4층, 다목적실)",서울특별시 송파구 백제고분로37길 16 (석촌동),3층이상
64,20260603,삼전동제1투,서울특별시,송파구,삼전동,"삼전동주민센터(2층, 다목적실)",서울특별시 송파구 백제고분로 236 (삼전동),2층
65,20260603,삼전동제2투,서울특별시,송파구,삼전동,"송파문화예술회관(2층, 강당)",서울특별시 송파구 백제고분로 242 (삼전동),2층
66,20260603,삼전동제3투,서울특별시,송파구,삼전동,"서울시각장애인복지관(1층, 휴게실)",서울특별시 송파구 삼학사로19길 27 (삼전동),1층
67,20260603,삼전동제4투,서울특별시,송파구,삼전동,"송파문화예술회관(1층, 로비)",서울특별시 송파구 백제고분로 242 (삼전동),1층
68,20260603,삼전동제5투,서울특별시,송파구,삼전동,"송파노인종합복지관(1층, 경로식당)",서울특별시 송파구 백제고분로32길 41 (삼전동),1층
69,20260603,삼전동제6투,서울특별시,송파구,삼전동,"서울삼전초등학교(1층, 회의실)",서울특별시 송파구 백제고분로28길 19 (삼전동),1층
70,20260603,삼전동제7투,서울특별시,송파구,삼전동,"서울삼전초등학교(1층, 소강당)",서울특별시 송파구 백제고분로28길 19 (삼전동),1층
71,20260603,가락본동제1투,서울특별시,송파구,가락본동,"가락본동주민센터(1층, 민원실)",서울특별시 송파구 송파대로28길 39 (가락동),1층
72,20260603,가락본동제2투,서울특별시,송파구,가락본동,"석촌중학교(1층, 체육관)",서울특별시 송파구 송이로15길 13 (가락동),1층
73,20260603,가락본동제3투,서울특별시,송파구,가락본동,"석촌중학교(1층, 체육관)",서울특별시 송파구 송이로15길 13 (가락동),1층
74,20260603,가락본동제4투,서울특별시,송파구,가락본동,"신가초등학교(2층, 다목적강당)",서울특별시 송파구 송이로 75 (가락동),2층
75,20260603,가락본동제5투,서울특별시,송파구,가락본동,"가원중학교(1층, 문화관)",서울특별시 송파구 중대로10길 40-18 (가락동),1층
76,20260603,가락본동제6투,서울특별시,송파구,가락본동,"신가초등학교(2층, 다목적강당)",서울특별시 송파구 송이로 75 (가락동),2층
77,20260603,가락1동제1투,서울특별시,송파구,가락1동,"가락1동주민센터(3층, 다목적실)",서울특별시 송파구 양재대로 925 (가락동),3층이상
78,20260603,가락1동제2투,서울특별시,송파구,가락1동,"해누리중학교(1층, 3-3반 교실)",서울특별시 송파구 송파대로37길 95 (가락동),1층
79,20260603,가락1동제3투,서울특별시,송파구,가락1동,"서울해누리초등학교(1층, 무용실)",서울특별시 송파구 송파대로37길 95 (가락동),1층
80,20260603,가락1동제4투,서울특별시,송파구,가락1동,"송파책박물관(1층, 키즈스튜디오)",서울특별시 송파구 송파대로37길 77 (가락동),1층
81,20260603,가락1동제5투,서울특별시,송파구,가락1동,"서울가락초등학교(1층, 교과실1)",서울특별시 송파구 송파대로37길 45 (가락동),1층
82,20260603,가락2동제1투,서울특별시,송파구,가락2동,"가락2동주민센터(2층, 다목적방)",서울특별시 송파구 중대로20길 6 (가락동),2층
83,20260603,가락2동제2투,서울특별시,송파구,가락2동,"가주초등학교(2층, 체육관)",서울특별시 송파구 오금로40길 37 (가락동),2층
84,20260603,가락2동제3투,서울특별시,송파구,가락2동,"쌍용아파트관리사무소(1층, 북카페·경로당)",서울특별시 송파구 동남로 193 (가락동),1층
85,20260603,가락2동제4투,서울특별시,송파구,가락2동,"가동초등학교(2층, 체육관)",서울특별시 송파구 중대로20길 47 (가락동),2층
86,20260603,가락2동제5투,서울특별시,송파구,가락2동,"송파중학교(1층, 어울관)",서울특별시 송파구 동남로 203 (가락동),1층
87,20260603,가락2동제6투,서울특별시,송파구,가락2동,"가동초등학교(2층, 체육관)",서울특별시 송파구 중대로20길 47 (가락동),2층
88,20260603,가락2동제7투,서울특별시,송파구,가락2동,"삼환가락아파트(1층, 경로당)",서울특별시 송파구 오금로 432 (가락동),1층
89,20260603,문정1동제1투,서울특별시,송파구,문정1동,"문정1동주민센터(1층, 민원실)",서울특별시 송파구 동남로 116 (문정동),1층
90,20260603,문정1동제2투,서울특별시,송파구,문정1동,"문정초등학교(1층, 시청각실)",서울특별시 송파구 문정로5길 20 (문정동),1층
91,20260603,문정1동제3투,서울특별시,송파구,문정1동,"문정중학교 교육정보관동(1층, 멀티미디어실)",서울특별시 송파구 문정로 73 (문정동),1층
92,20260603,문정1동제4투,서울특별시,송파구,문정1동,"문정래미안아파트 관리동(1층, 주민편의시설)",서울특별시 송파구 문정로 83 (문정동),1층
93,20260603,문정2동제1투,서울특별시,송파구,문정2동,"송파청소년센터(1층, 로비)",서울특별시 송파구 중대로4길 4 (문정동),1층
94,20260603,문정2동제2투,서울특별시,송파구,문정2동,"올림픽훼밀리타운 관리사무소(1층, 입주자대표회의실)",서울특별시 송파구 중대로 24 (문정동),1층
95,20260603,문정2동제3투,서울특별시,송파구,문정2동,"서울가원초등학교(1층, 인성배움터실)",서울특별시 송파구 중대로4길 8 (문정동),1층
96,20260603,문정2동제4투,서울특별시,송파구,문정2동,"송파아이파크(E존 지하1층, 북카페)",서울특별시 송파구 법원로 55 (문정동),지하
97,20260603,문정2동제5투,서울특별시,송파구,문정2동,"송파파크하비오오피스텔 북카페(202동2층, 관리사무소앞)",서울특별시 송파구 송파대로 111 (문정동),2층
98,20260603,문정2동제6투,서울특별시,송파구,문정2동,"호텔 파크하비오(1층, 로비)","서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",1층
99,20260603,장지동제1투,서울특별시,송파구,장지동,"장지동주민센터(1층, 주민사랑방)",서울특별시 송파구 송이로31길 10 (문정동),1층
100,20260603,장지동제2투,서울특별시,송파구,장지동,"문정고등학교(1층, 창의관 문정홀)",서울특별시 송파구 송이로34길 62 (문정동),1층
101,20260603,장지동제3투,서울특별시,송파구,장지동,"문덕초등학교(2층, 다목적강당)",서울특별시 송파구 송이로34길 60 (문정동),2층
102,20260603,장지동제4투,서울특별시,송파구,장지동,"문정시영아파트 상가(2층, 경로당 할머니방)",서울특별시 송파구 송이로31길 52 (문정동),2층
103,20260603,장지동제5투,서울특별시,송파구,장지동,"문현중학교(1층, 중앙현관 로비)",서울특별시 송파구 충민로 99 (장지동),1층
104,20260603,장지동제6투,서울특별시,송파구,장지동,"문현고등학교(2층, 체육관)",서울특별시 송파구 충민로 115 (장지동),2층
105,20260603,장지동제7투,서울특별시,송파구,장지동,"문현초등학교(1층, 1-1반)",서울특별시 송파구 충민로 137 (장지동),1층
106,20260603,잠실본동제1투,서울특별시,송파구,잠실본동,"잠실본동주민센터(5층, 다목적실)",서울특별시 송파구 백제고분로 145 (잠실동),3층이상
107,20260603,잠실본동제2투,서울특별시,송파구,잠실본동,"잠실본동주민센터(4층, 주민공유공간)",서울특별시 송파구 백제고분로 145 (잠실동),3층이상
108,20260603,잠실본동제3투,서울특별시,송파구,잠실본동,"잠전초등학교(1층, 다목적실)",서울특별시 송파구 올림픽로12길 51 (잠실동),1층
109,20260603,잠실본동제4투,서울특별시,송파구,잠실본동,"잠전초등학교(1층, 체육관)",서울특별시 송파구 올림픽로12길 51 (잠실동),1층
110,20260603,잠실본동제5투,서울특별시,송파구,잠실본동,"잠전초등학교(1층, 체육관)",서울특별시 송파구 올림픽로12길 51 (잠실동),1층
111,20260603,잠실본동제6투,서울특별시,송파구,잠실본동,"잠전초등학교(1층, 체육관)",서울특별시 송파구 올림픽로12길 51 (잠실동),1층
112,20260603,잠실2동제1투,서울특별시,송파구,잠실2동,"잠실2동주민센터(3층, 다목적실)",서울특별시 송파구 올림픽로 159 (잠실동),3층이상
113,20260603,잠실2동제2투,서울특별시,송파구,잠실2동,"잠신중학교(1층, 미술1실)",서울특별시 송파구 잠실로 12 (잠실동),1층
114,20260603,잠실2동제3투,서울특별시,송파구,잠실2동,"잠신초등학교(1층, 현관로비)",서울특별시 송파구 잠실로 32 (잠실동),1층
115,20260603,잠실2동제4투,서울특별시,송파구,잠실2동,"잠신고등학교(1층, 삼정관 다모임방)",서울특별시 송파구 잠실로 24 (잠실동),1층
116,20260603,잠실2동제5투,서울특별시,송파구,잠실2동,"잠일초등학교(1층, 현관로비A)",서울특별시 송파구 올림픽로 95 (잠실동),1층
117,20260603,잠실2동제6투,서울특별시,송파구,잠실2동,"잠일초등학교(1층, 현관로비B)",서울특별시 송파구 올림픽로 95 (잠실동),1층
118,20260603,잠실2동제7투,서울특별시,송파구,잠실2동,"신천중학교(1층, 음악실)",서울특별시 송파구 백제고분로 11 (잠실동),1층
119,20260603,잠실3동제1투,서울특별시,송파구,잠실3동,"잠실3동주민센터(2층, 다목적실)",서울특별시 송파구 잠실로 51-31 (잠실동),2층
120,20260603,잠실3동제2투,서울특별시,송파구,잠실3동,"신천초등학교(1층, 제2과학실험실)",서울특별시 송파구 올림픽로 215 (잠실동),1층
121,20260603,잠실3동제3투,서울특별시,송파구,잠실3동,잠실5단지 경로당(1층),서울특별시 송파구 송파대로 567 (잠실동),1층
122,20260603,잠실3동제4투,서울특별시,송파구,잠실3동,"갤러리아팰리스 A동(1층, 연회실)",서울특별시 송파구 올림픽로 212 (잠실동),1층
123,20260603,잠실3동제5투,서울특별시,송파구,잠실3동,"송전초등학교(1층, 로비)",서울특별시 송파구 석촌호수로 159 (잠실동),1층
124,20260603,잠실3동제6투,서울특별시,송파구,잠실3동,"레이크팰리스 생활지원센터(1층, 경로당)",서울특별시 송파구 잠실로 88 (잠실동),1층
125,20260603,잠실3동제7투,서울특별시,송파구,잠실3동,"버들초등학교(1층, 로비)",서울특별시 송파구 석촌호수로 81 (잠실동),1층
126,20260603,잠실3동제8투,서울특별시,송파구,잠실3동,"트리지움 생활지원센터(1층, 경로당)",서울특별시 송파구 잠실로 62 (잠실동),1층
127,20260603,잠실4동제1투,서울특별시,송파구,잠실4동,"잠실4동주민센터(3층, 다목적실)",서울특별시 송파구 올림픽로35길 16 (신천동),3층이상
128,20260603,잠실4동제2투,서울특별시,송파구,잠실4동,"잠실초등학교(1층, 해오름관 로비)",서울특별시 송파구 올림픽로35길 20 (신천동),1층
129,20260603,잠실4동제3투,서울특별시,송파구,잠실4동,"잠실고등학교(1층, 본관 로비)",서울특별시 송파구 올림픽로33길 71 (신천동),1층
130,20260603,잠실4동제4투,서울특별시,송파구,잠실4동,"잠현초등학교(1층, 본관로비)",서울특별시 송파구 올림픽로37길 109 (신천동),1층
131,20260603,잠실4동제5투,서울특별시,송파구,잠실4동,"잠실래미안아이파크 아파트 103동(2층, 공공개방시설 나눔센터)",서울특별시 송파구 올림픽로 393 (신천동),2층
132,20260603,잠실4동제6투,서울특별시,송파구,잠실4동,"잠실래미안아이파크 아파트 104동(2층, 공공개방시설 라운지)",서울특별시 송파구 올림픽로 393 (신천동),2층
133,20260603,잠실4동제7투,서울특별시,송파구,잠실4동,"잠실르엘 아파트 109동(1층, 공공개방시설 강당)",서울특별시 송파구 올림픽로 333 (신천동),1층
134,20260603,잠실6동제1투,서울특별시,송파구,잠실6동,"잠실6동주민센터(1층, 생활체육교실)",서울특별시 송파구 올림픽로35길 120 (신천동),1층
135,20260603,잠실6동제2투,서울특별시,송파구,잠실6동,"잠동초등학교(1층, 대강당)",서울특별시 송파구 올림픽로35길 122 (신천동),1층
136,20260603,잠실6동제3투,서울특별시,송파구,잠실6동,"장미아파트 경로당(1층, 충효노인정)",서울특별시 송파구 올림픽로35길 104 (신천동),1층
137,20260603,잠실7동제1투,서울특별시,송파구,잠실7동,"송파문화원(1층, 강당)",서울특별시 송파구 올림픽로 44 (잠실동),1층
138,20260603,잠실7동제2투,서울특별시,송파구,잠실7동,"우성아파트 경로당(1층, 할아버지방)",서울특별시 송파구 올림픽로4길 42 (잠실동),1층
139,20260603,위례동제1투,서울특별시,송파구,위례동,"위례동주민센터(3층, 다목적실)",서울특별시 송파구 위례광장로 210 (장지동),3층이상
140,20260603,위례동제2투,서울특별시,송파구,위례동,서울송례초등학교(1층홀),서울특별시 송파구 위례순환로 439 (장지동),1층
141,20260603,위례동제3투,서울특별시,송파구,위례동,송례중학교(Ace동 1층 홀) ,서울특별시 송파구 위례순환로 429 (장지동),1층
142,20260603,위례동제4투,서울특별시,송파구,위례동,서울위례별초등학교(본관1층홀),서울특별시 송파구 위례광장로 243 (장지동),1층
143,20260603,위례동제5투,서울특별시,송파구,위례동,"위례포레샤인23단지아파트(2313동 1층, 다목적실)","서울특별시 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",1층
144,20260603,위례동제6투,서울특별시,송파구,위례동,"송파레이크파크호반써밋1차아파트(1층, 경로당(실버하우스))","서울특별시 송파구 위례송파로 40 (거여동, 송파 레이크파크 호반써밋 Ⅰ)",1층
145,20260603,위례동제7투,서울특별시,송파구,위례동,덕수고등학교(1층홀),서울특별시 송파구 위례북로 10 (거여동),1층
146,20260603,위례동제8투,서울특별시,송파구,위례동,"위례솔중학교(2층, 중앙현관)",서울특별시 송파구 위례북로2길 10 (거여동),2층
1,20260603,옥련1동제1투,인천광역시,연수구,옥련1동,"옥련1동행정복지센터(3층, 다목적실)",인천광역시 연수구 비류대로186번길 14 (옥련동),3층이상
2,20260603,옥련1동제2투,인천광역시,연수구,옥련1동,"인천축현초등학교(후관 1층, 학습도움실2: 싸리꽃학습실)",인천광역시 연수구 청량로 176 (옥련동),1층
3,20260603,옥련1동제3투,인천광역시,연수구,옥련1동,"인천능허대초등학교(1층, 무용실)",인천광역시 연수구 한진로 12 (옥련동),1층
4,20260603,옥련1동제4투,인천광역시,연수구,옥련1동,"인천능허대초등학교(1층, AI체육실)",인천광역시 연수구 한진로 12 (옥련동),1층
5,20260603,옥련2동제1투,인천광역시,연수구,옥련2동,"옥련2동행정복지센터(1층, 민원실)",인천광역시 연수구 옥련로 82 (옥련동),1층
6,20260603,옥련2동제2투,인천광역시,연수구,옥련2동,"송도고등학교(1층, 체육관)",인천광역시 연수구 독배로 91 (옥련동),1층
7,20260603,옥련2동제3투,인천광역시,연수구,옥련2동,"인천해양과학고등학교 (1층, 지능형과학실)",인천광역시 연수구 능허대로 71 (옥련동),1층
8,20260603,옥련2동제4투,인천광역시,연수구,옥련2동,"인송중학교(배움관2층, 2-1반)",인천광역시 연수구 능허대로79번길 55 (옥련동),2층
9,20260603,옥련2동제5투,인천광역시,연수구,옥련2동,"인천옥련초등학교(1층, 한국어교실)",인천광역시 연수구 한진로 30 (옥련동),1층
10,20260603,선학동제1투,인천광역시,연수구,선학동,"선학동행정복지센터(1층, 민원실)",인천광역시 연수구 선학로 54 (선학동),1층
11,20260603,선학동제2투,인천광역시,연수구,선학동,"인천선학초등학교(1층, 무지개교실)",인천광역시 연수구 선학로 67 (선학동),1층
12,20260603,선학동제3투,인천광역시,연수구,선학동,"선학별빛도서관(4층, 로비)",인천광역시 연수구 넘말로 30 (선학동),3층이상
13,20260603,선학동제4투,인천광역시,연수구,선학동,"인천선학중학교(1층, 제1과학실)",인천광역시 연수구 선학로 19 (선학동),1층
14,20260603,연수1동제1투,인천광역시,연수구,연수1동,"연수1동행정복지센터(1층, 민원실)",인천광역시 연수구 함박뫼로 127 (연수동),1층
15,20260603,연수1동제2투,인천광역시,연수구,연수1동,"인천문남초등학교(1층, 2-1반)",인천광역시 연수구 먼우금로 273 (연수동),1층
16,20260603,연수1동제3투,인천광역시,연수구,연수1동,"인천함박초등학교(1층, 돌봄1실)",인천광역시 연수구 함박뫼로 87 (연수동),1층
17,20260603,연수1동제4투,인천광역시,연수구,연수1동,"함박종합사회복지관 (3층, 강당)",인천광역시 연수구 함박안로 217 (연수동),3층이상
18,20260603,연수2동제1투,인천광역시,연수구,연수2동,"연수2동행정복지센터(1층, 민원실)",인천광역시 연수구 원인재로 158 (연수동),1층
19,20260603,연수2동제2투,인천광역시,연수구,연수2동,"연수우성2차아파트 관리사무소(1층, 경로당)",인천광역시 연수구 원인재로 180 (연수동),1층
20,20260603,연수2동제3투,인천광역시,연수구,연수2동,"연수종합사회복지관(1층, 복도)",인천광역시 연수구 원인재로 212 (연수동),1층
21,20260603,연수2동제4투,인천광역시,연수구,연수2동,"솔밭마을아파트관리사무소(1층, 경로당)",인천광역시 연수구 원인재로 232 (연수동),1층
22,20260603,연수2동제5투,인천광역시,연수구,연수2동,"연화중학교(1층, 3-1반)",인천광역시 연수구 용담로 156 (연수동),1층
23,20260603,연수2동제6투,인천광역시,연수구,연수2동,"연수고등학교 (본관 1층, 학생자치실)",인천광역시 연수구 원인재로 145 (연수동),1층
